report_id,batch_id,inspection_date,quality_score,remarks
7079,7079,2024-07-24,97.93,Minor Issue
7080,7080,2024-10-28,72.04,Rejected
7081,7081,2023-08-09,91.72,OK
7082,7082,2024-06-29,96.16,Rejected
7083,7083,2023-06-07,96.78,Minor Issue
7084,7084,2024-10-09,96.52,Rejected
7085,7085,2023-08-08,76.51,Minor Issue
7086,7086,2023-11-18,87.04,Rejected
7087,7087,2023-10-05,76.05,Minor Issue
7088,7088,2024-12-11,84.51,Minor Issue
7089,7089,2023-05-25,82.39,OK
7090,7090,2024-05-19,70.54,Rejected
7091,7091,2024-10-04,94.48,OK
7092,7092,2024-07-21,85.21,OK
7093,7093,2023-08-08,72.1,Minor Issue
7094,7094,2023-10-20,91.49,Minor Issue
7095,7095,2024-02-28,72.37,Rejected
7096,7096,2024-08-01,81.59,OK
7097,7097,2024-02-23,85.77,Rejected
7098,7098,2023-11-16,95.19,Minor Issue
7099,7099,2023-09-01,83.33,OK
7100,7100,2023-06-03,71.38,Rejected
7101,7101,2023-03-24,82.06,OK
7102,7102,2024-02-14,70.53,Rejected
7103,7103,2023-06-16,76.52,OK
7104,7104,2023-04-14,73.35,Rejected
7105,7105,2023-03-28,95.86,OK
7106,7106,2023-11-24,94.91,Minor Issue
7107,7107,2024-09-02,75.86,Rejected
7108,7108,2024-06-24,84.73,Rejected
7109,7109,2023-05-27,83.54,Rejected
7110,7110,2023-05-22,88.97,Rejected
7111,7111,2024-06-13,73.03,Rejected
7112,7112,2023-04-23,96.25,Minor Issue
7113,7113,2024-10-18,73.34,Rejected
7114,7114,2023-01-20,70.9,Minor Issue
7115,7115,2023-09-30,80.07,OK
7116,7116,2023-02-16,78.38,OK
7117,7117,2023-10-11,85.81,Rejected
7118,7118,2024-06-23,95.19,Minor Issue
7119,7119,2024-03-17,79.21,OK
7120,7120,2023-04-16,72.15,Minor Issue
7121,7121,2024-08-19,90.86,Rejected
7122,7122,2023-10-27,82.58,OK
7123,7123,2023-04-07,82.76,Rejected
7124,7124,2024-01-28,90.24,OK
7125,7125,2024-07-29,92.19,Minor Issue
7126,7126,2023-12-06,93.49,Minor Issue
7127,7127,2023-06-29,80.91,Minor Issue
7128,7128,2024-07-10,77.14,Minor Issue
7129,7129,2023-05-18,74.19,Rejected
7130,7130,2023-12-11,75.7,Minor Issue
7131,7131,2023-02-27,95.96,Rejected
7132,7132,2023-03-08,90.65,OK
7133,7133,2024-04-25,94.63,Rejected
7134,7134,2023-01-18,86.12,OK
7135,7135,2023-05-25,79.26,Rejected
7136,7136,2024-03-08,95.4,Rejected
7137,7137,2023-11-18,75.39,Rejected
7138,7138,2024-09-24,81.0,OK
7139,7139,2024-12-14,75.96,Minor Issue
7140,7140,2023-07-28,72.26,Minor Issue
7141,7141,2024-03-22,96.62,Rejected
7142,7142,2023-05-28,92.94,Minor Issue
7143,7143,2024-04-29,75.39,Rejected
7144,7144,2023-07-21,78.28,OK
7145,7145,2024-03-04,89.09,Minor Issue
7146,7146,2023-12-17,89.73,Rejected
7147,7147,2024-09-10,81.65,Rejected
7148,7148,2024-04-22,76.37,Minor Issue
7149,7149,2024-06-17,89.83,OK
7150,7150,2024-09-03,84.6,Rejected
7151,7151,2024-12-16,95.82,OK
7152,7152,2023-08-17,84.18,OK
7153,7153,2024-05-30,86.0,Rejected
7154,7154,2023-11-17,89.53,OK
7155,7155,2023-12-30,94.71,OK
7156,7156,2024-08-02,84.23,Rejected
7157,7157,2024-12-05,80.87,Rejected
7158,7158,2024-11-17,80.01,Rejected
7159,7159,2024-08-18,71.53,Minor Issue
7160,7160,2023-09-03,87.0,Rejected
7161,7161,2023-08-01,84.21,OK
7162,7162,2024-02-26,79.15,OK
7163,7163,2024-12-21,76.25,Rejected
7164,7164,2023-07-26,95.4,Minor Issue
7165,7165,2024-11-13,79.13,Rejected
7166,7166,2023-11-04,79.55,Rejected
7167,7167,2024-02-13,87.58,OK
7168,7168,2023-05-23,80.36,Rejected
7169,7169,2023-07-31,87.12,Rejected
7170,7170,2023-05-29,75.32,Rejected
7171,7171,2023-08-20,88.22,Rejected
7172,7172,2023-01-11,74.86,Rejected
7173,7173,2023-02-25,94.0,OK
7174,7174,2024-11-28,71.02,OK
7175,7175,2023-01-24,91.01,Minor Issue
7176,7176,2024-10-24,82.18,Rejected
7177,7177,2024-05-17,89.41,Rejected
7178,7178,2023-09-17,76.73,OK
7179,7179,2024-06-23,76.71,Minor Issue
7180,7180,2024-04-05,90.52,Rejected
7181,7181,2023-12-13,81.75,Rejected
7182,7182,2023-07-10,71.03,Minor Issue
7183,7183,2023-06-11,71.66,Rejected
7184,7184,2024-04-14,83.6,Minor Issue
7185,7185,2023-01-30,90.58,Minor Issue
7186,7186,2023-09-28,73.14,Rejected
7187,7187,2024-02-04,72.89,Minor Issue
7188,7188,2024-08-16,88.2,Rejected
7189,7189,2024-09-06,72.32,OK
7190,7190,2023-03-14,85.56,Rejected
7191,7191,2023-07-22,71.43,Minor Issue
7192,7192,2024-07-31,71.53,OK
7193,7193,2023-05-13,75.05,Minor Issue
7194,7194,2023-02-03,91.24,OK
7195,7195,2023-06-23,70.68,Rejected
7196,7196,2023-05-13,89.06,Rejected
7197,7197,2023-05-20,91.79,OK
7198,7198,2024-02-15,85.41,OK
7199,7199,2023-03-12,77.16,Rejected
7200,7200,2023-06-20,86.9,Rejected
7201,7201,2024-01-09,84.45,Minor Issue
7202,7202,2024-06-19,88.83,Minor Issue
7203,7203,2023-03-23,93.5,Rejected
7204,7204,2024-05-25,97.54,OK
7205,7205,2023-07-09,89.97,Minor Issue
7206,7206,2024-05-18,75.1,Rejected
7207,7207,2023-07-27,72.19,Minor Issue
7208,7208,2024-07-14,84.76,Rejected
7209,7209,2024-05-21,72.73,Rejected
7210,7210,2024-02-05,93.13,Minor Issue
7211,7211,2024-01-22,89.99,Rejected
7212,7212,2024-11-30,90.82,Minor Issue
7213,7213,2023-11-29,79.04,Rejected
7214,7214,2024-01-21,96.2,Rejected
7215,7215,2024-06-19,95.15,Rejected
7216,7216,2024-09-02,84.4,Rejected
7217,7217,2023-04-02,86.49,OK
7218,7218,2024-08-19,77.61,OK
7219,7219,2023-07-16,83.42,OK
7220,7220,2023-11-17,77.01,Minor Issue
7221,7221,2024-07-19,72.26,Rejected
7222,7222,2024-05-01,79.02,OK
7223,7223,2023-05-23,79.46,Rejected
7224,7224,2023-06-02,95.41,OK
7225,7225,2023-12-08,74.25,OK
7226,7226,2023-06-19,80.43,Rejected
7227,7227,2024-03-07,78.38,Rejected
7228,7228,2023-09-05,73.65,OK
7229,7229,2024-11-09,83.74,OK
7230,7230,2024-05-05,91.26,OK
7231,7231,2023-08-31,83.77,Rejected
7232,7232,2024-10-19,70.97,Minor Issue
7233,7233,2024-10-24,78.96,Rejected
7234,7234,2024-02-20,93.7,Minor Issue
7235,7235,2024-03-29,89.55,OK
7236,7236,2023-07-29,83.61,Minor Issue
7237,7237,2024-02-22,88.71,Rejected
7238,7238,2023-09-15,71.63,OK
7239,7239,2024-09-30,89.66,Minor Issue
7240,7240,2023-11-26,81.63,Rejected
7241,7241,2024-11-15,81.47,Minor Issue
7242,7242,2023-05-12,92.25,Rejected
7243,7243,2023-04-15,84.7,OK
7244,7244,2023-01-24,96.95,Rejected
7245,7245,2023-01-26,90.97,Rejected
7246,7246,2024-07-20,84.56,OK
7247,7247,2023-03-04,93.98,Minor Issue
7248,7248,2024-05-24,73.95,Rejected
7249,7249,2024-07-12,95.4,Rejected
7250,7250,2023-05-02,91.86,OK
7251,7251,2023-08-23,95.06,Minor Issue
7252,7252,2024-05-01,84.48,Rejected
7253,7253,2023-12-07,95.93,Rejected
7254,7254,2023-12-03,78.44,Minor Issue
7255,7255,2024-08-03,73.82,Minor Issue
7256,7256,2024-03-26,93.92,OK
7257,7257,2024-06-15,95.67,Rejected
7258,7258,2023-04-20,71.54,Rejected
7259,7259,2023-05-18,79.31,Minor Issue
7260,7260,2023-01-03,73.68,Rejected
7261,7261,2023-08-29,71.8,Rejected
7262,7262,2024-03-19,75.32,OK
7263,7263,2024-08-04,74.12,Rejected
7264,7264,2023-07-30,74.39,OK
7265,7265,2023-03-25,78.9,Minor Issue
7266,7266,2024-10-07,80.93,OK
7267,7267,2023-01-14,94.37,Minor Issue
7268,7268,2024-02-12,79.88,Minor Issue
7269,7269,2024-07-30,76.12,Minor Issue
7270,7270,2024-09-17,71.53,Minor Issue
7271,7271,2023-01-12,83.42,Rejected
7272,7272,2024-08-20,71.32,Rejected
7273,7273,2023-03-02,74.66,Minor Issue
7274,7274,2024-08-13,76.82,OK
7275,7275,2024-01-07,87.54,Rejected
7276,7276,2024-06-17,76.44,Rejected
7277,7277,2023-11-14,85.76,Rejected
7278,7278,2024-10-20,83.42,Minor Issue
7279,7279,2023-06-22,92.85,OK
7280,7280,2024-06-12,78.85,Minor Issue
7281,7281,2023-12-22,91.42,Rejected
7282,7282,2023-12-29,96.38,OK
7283,7283,2024-03-01,77.05,Minor Issue
7284,7284,2023-12-14,77.55,OK
7285,7285,2024-05-13,70.42,Rejected
7286,7286,2024-02-21,80.22,Minor Issue
7287,7287,2024-09-20,75.91,Rejected
7288,7288,2024-06-11,92.49,OK
7289,7289,2024-10-24,87.72,OK
7290,7290,2023-12-26,92.34,OK
7291,7291,2024-08-25,78.0,Rejected
7292,7292,2024-10-31,79.09,OK
7293,7293,2023-05-10,70.51,Rejected
7294,7294,2023-10-17,97.86,OK
7295,7295,2024-07-20,76.99,OK
7296,7296,2024-09-21,95.76,Rejected
7297,7297,2023-03-02,81.96,Minor Issue
7298,7298,2023-05-14,84.2,Rejected
7299,7299,2023-08-26,94.8,Rejected
7300,7300,2024-04-09,97.61,Rejected
7301,7301,2023-01-30,72.42,Minor Issue
7302,7302,2024-05-14,91.78,Rejected
7303,7303,2024-11-25,73.7,Minor Issue
7304,7304,2024-02-20,95.18,Minor Issue
7305,7305,2023-06-08,74.93,Minor Issue
7306,7306,2024-11-19,81.69,Minor Issue
7307,7307,2024-10-31,97.04,Rejected
7308,7308,2023-09-18,70.13,Minor Issue
7309,7309,2024-05-20,94.11,Rejected
7310,7310,2023-06-24,81.97,Rejected
7311,7311,2024-04-14,79.49,Rejected
7312,7312,2024-08-21,84.47,Rejected
7313,7313,2024-10-16,82.48,Minor Issue
7314,7314,2024-10-24,84.61,OK
7315,7315,2024-11-01,80.77,Rejected
7316,7316,2023-06-10,88.01,Minor Issue
7317,7317,2023-03-09,93.33,Rejected
7318,7318,2024-11-12,82.67,Minor Issue
7319,7319,2023-09-01,79.03,Minor Issue
7320,7320,2023-06-27,70.65,Rejected
7321,7321,2023-10-14,88.71,Rejected
7322,7322,2023-12-27,80.22,OK
7323,7323,2023-04-15,75.67,OK
7324,7324,2023-09-24,97.22,OK
7325,7325,2023-06-04,73.41,Minor Issue
7326,7326,2023-07-24,84.82,Minor Issue
7327,7327,2023-10-09,82.97,OK
7328,7328,2024-05-18,88.18,Minor Issue
7329,7329,2024-10-01,83.47,OK
7330,7330,2024-01-19,74.54,Rejected
7331,7331,2024-02-20,97.52,Minor Issue
7332,7332,2023-06-27,88.39,Rejected
7333,7333,2024-05-01,72.69,Rejected
7334,7334,2024-05-18,73.25,Rejected
7335,7335,2024-10-31,74.14,OK
7336,7336,2024-03-08,80.14,Minor Issue
7337,7337,2024-01-17,85.22,OK
7338,7338,2023-06-27,72.29,Minor Issue
7339,7339,2023-11-14,87.96,OK
7340,7340,2023-03-25,82.75,Minor Issue
7341,7341,2023-05-26,85.89,OK
7342,7342,2024-09-20,76.06,Rejected
7343,7343,2023-09-18,77.96,Rejected
7344,7344,2024-07-12,82.08,Minor Issue
7345,7345,2024-04-21,71.89,OK
7346,7346,2023-11-25,97.41,OK
7347,7347,2023-03-02,70.15,Rejected
7348,7348,2023-08-27,71.76,Rejected
7349,7349,2024-07-05,80.06,OK
7350,7350,2023-10-27,76.16,Minor Issue
7351,7351,2024-09-20,96.09,OK
7352,7352,2024-11-26,89.88,Minor Issue
7353,7353,2023-07-08,79.8,Minor Issue
7354,7354,2024-09-28,87.04,OK
7355,7355,2023-12-14,71.1,Minor Issue
7356,7356,2024-09-03,81.31,OK
7357,7357,2023-06-08,96.47,Minor Issue
7358,7358,2023-08-13,91.99,OK
7359,7359,2024-02-15,93.97,OK
7360,7360,2023-07-03,70.73,Rejected
7361,7361,2023-07-20,74.94,Minor Issue
7362,7362,2023-01-25,73.43,OK
7363,7363,2024-04-17,88.99,OK
7364,7364,2023-05-07,94.18,OK
7365,7365,2024-06-05,73.29,Rejected
7366,7366,2024-12-12,96.84,OK
7367,7367,2023-12-19,92.2,OK
7368,7368,2023-12-01,76.91,OK
7369,7369,2024-05-12,93.41,Rejected
7370,7370,2023-07-17,96.17,OK
7371,7371,2023-12-10,89.23,Rejected
7372,7372,2023-01-31,80.09,Minor Issue
7373,7373,2024-07-11,83.37,Minor Issue
7374,7374,2024-02-04,79.24,Rejected
7375,7375,2024-11-22,89.73,Rejected
7376,7376,2023-11-19,79.34,Rejected
7377,7377,2024-10-01,70.78,OK
7378,7378,2023-05-04,83.73,Rejected
7379,7379,2023-04-04,96.69,OK
7380,7380,2024-08-14,87.42,OK
7381,7381,2024-08-28,96.41,Rejected
7382,7382,2023-08-19,92.34,Minor Issue
7383,7383,2024-08-18,79.69,Minor Issue
7384,7384,2023-07-29,78.72,Minor Issue
7385,7385,2023-04-07,72.23,OK
7386,7386,2023-03-16,92.62,Rejected
7387,7387,2024-01-07,80.61,Rejected
7388,7388,2024-10-23,74.1,OK
7389,7389,2024-03-27,71.07,Minor Issue
7390,7390,2024-11-03,76.58,Minor Issue
7391,7391,2023-07-15,97.01,OK
7392,7392,2023-07-24,93.49,Rejected
7393,7393,2024-05-13,97.37,Minor Issue
7394,7394,2024-06-09,86.2,Minor Issue
7395,7395,2023-06-27,92.41,OK
7396,7396,2024-08-14,78.49,Rejected
7397,7397,2023-11-23,79.18,OK
7398,7398,2023-05-23,88.88,OK
7399,7399,2023-05-30,71.63,Rejected
7400,7400,2024-01-16,73.5,Rejected
7401,7401,2024-03-14,75.06,Rejected
7402,7402,2023-12-02,83.8,OK
7403,7403,2024-11-04,73.37,Rejected
7404,7404,2024-06-02,77.86,Minor Issue
7405,7405,2024-04-01,74.44,Minor Issue
7406,7406,2023-07-17,74.14,OK
7407,7407,2024-05-12,97.11,OK
7408,7408,2023-11-05,72.68,Rejected
7409,7409,2023-03-19,88.78,Rejected
7410,7410,2023-05-12,90.37,Minor Issue
7411,7411,2024-04-18,76.58,Minor Issue
7412,7412,2023-10-18,81.29,Rejected
7413,7413,2024-06-25,88.4,OK
7414,7414,2024-09-05,93.26,Rejected
7415,7415,2024-03-06,96.69,Minor Issue
7416,7416,2023-08-02,73.99,Minor Issue
7417,7417,2023-05-27,83.31,Minor Issue
7418,7418,2023-11-28,86.98,Rejected
7419,7419,2024-12-03,85.11,Rejected
7420,7420,2024-04-27,83.98,OK
7421,7421,2024-10-14,93.27,Minor Issue
7422,7422,2023-08-29,77.05,OK
7423,7423,2024-10-04,87.17,Minor Issue
7424,7424,2024-04-17,74.16,OK
7425,7425,2023-03-27,80.9,Minor Issue
7426,7426,2024-07-28,90.85,Minor Issue
7427,7427,2023-06-14,81.17,Minor Issue
7428,7428,2024-03-19,85.72,Minor Issue
7429,7429,2024-12-02,74.44,OK
7430,7430,2024-11-16,89.28,Minor Issue
7431,7431,2024-03-14,84.03,Minor Issue
7432,7432,2023-10-30,97.14,OK
7433,7433,2024-02-13,88.62,Rejected
7434,7434,2024-06-10,90.46,Rejected
7435,7435,2024-10-30,91.29,Rejected
7436,7436,2023-08-29,81.21,OK
7437,7437,2024-02-04,71.99,Minor Issue
7438,7438,2023-10-07,88.44,Rejected
7439,7439,2024-05-28,96.21,Rejected
7440,7440,2024-10-06,71.62,Minor Issue
7441,7441,2023-11-08,75.73,Rejected
7442,7442,2024-05-07,70.92,Minor Issue
7443,7443,2024-12-20,91.24,Rejected
7444,7444,2024-12-15,80.32,OK
7445,7445,2024-02-02,88.0,OK
7446,7446,2023-08-11,72.26,Minor Issue
7447,7447,2024-05-31,79.32,Minor Issue
7448,7448,2024-10-07,75.15,Minor Issue
7449,7449,2024-01-25,71.87,OK
7450,7450,2023-05-29,74.51,Minor Issue
7451,7451,2024-11-05,80.21,OK
7452,7452,2024-10-12,77.57,Rejected
7453,7453,2024-06-07,87.91,Minor Issue
7454,7454,2023-02-27,86.08,OK
7455,7455,2024-04-02,88.96,OK
7456,7456,2024-05-08,72.02,Rejected
7457,7457,2024-07-14,91.81,OK
7458,7458,2023-04-02,83.0,OK
7459,7459,2024-09-19,93.38,Minor Issue
7460,7460,2024-08-19,72.34,Minor Issue
7461,7461,2024-05-17,85.77,OK
7462,7462,2024-09-17,78.42,Minor Issue
7463,7463,2023-11-17,89.41,Rejected
7464,7464,2024-01-13,76.86,Rejected
7465,7465,2023-07-24,71.68,Minor Issue
7466,7466,2024-03-01,96.35,Rejected
7467,7467,2023-08-10,83.22,OK
7468,7468,2024-07-29,92.1,Minor Issue
7469,7469,2024-12-01,84.02,OK
7470,7470,2023-05-09,84.75,Rejected
7471,7471,2024-12-03,87.85,OK
7472,7472,2024-02-24,93.62,OK
7473,7473,2023-07-06,88.62,OK
7474,7474,2024-02-15,75.17,Rejected
7475,7475,2023-02-22,81.98,Minor Issue
7476,7476,2023-12-26,71.94,Minor Issue
7477,7477,2024-02-03,70.62,OK
7478,7478,2023-06-25,70.58,Rejected
7479,7479,2024-04-19,89.13,Rejected
7480,7480,2023-05-26,95.91,Minor Issue
7481,7481,2023-08-13,74.08,OK
7482,7482,2024-08-07,82.05,Minor Issue
7483,7483,2024-10-04,75.43,OK
7484,7484,2024-02-15,93.44,Minor Issue
7485,7485,2024-06-07,92.96,OK
7486,7486,2024-05-29,93.93,OK
7487,7487,2023-03-15,96.69,OK
7488,7488,2024-02-04,91.55,Minor Issue
7489,7489,2024-09-27,74.28,OK
7490,7490,2024-12-05,91.42,Minor Issue
7491,7491,2024-08-28,89.02,Rejected
7492,7492,2024-03-04,73.83,Minor Issue
7493,7493,2023-07-26,97.56,OK
7494,7494,2024-11-24,92.39,OK
7495,7495,2024-05-06,89.71,Minor Issue
7496,7496,2024-02-08,91.65,OK
7497,7497,2024-01-10,70.02,Minor Issue
7498,7498,2023-01-19,83.31,OK
7499,7499,2023-07-25,74.01,OK
7500,7500,2024-02-23,78.55,Minor Issue
7501,7501,2024-04-24,97.04,Rejected
7502,7502,2023-01-16,73.83,Minor Issue
7503,7503,2024-04-04,93.97,OK
7504,7504,2023-10-21,78.74,Minor Issue
7505,7505,2024-12-11,75.22,Minor Issue
7506,7506,2024-10-24,88.97,Minor Issue
7507,7507,2023-07-23,71.2,Rejected
7508,7508,2024-01-30,79.84,OK
7509,7509,2023-08-31,93.63,OK
7510,7510,2023-04-23,96.03,Rejected
7511,7511,2023-08-18,82.75,OK
7512,7512,2024-06-24,87.2,OK
7513,7513,2024-11-05,84.79,OK
7514,7514,2023-07-27,72.2,OK
7515,7515,2024-08-23,95.52,Minor Issue
7516,7516,2023-06-10,94.58,OK
7517,7517,2024-07-11,93.01,OK
7518,7518,2023-06-27,81.59,OK
7519,7519,2023-01-23,88.36,OK
7520,7520,2023-01-21,82.14,Minor Issue
7521,7521,2023-09-03,89.06,Rejected
7522,7522,2024-05-12,79.03,Rejected
7523,7523,2023-11-23,78.96,OK
7524,7524,2024-05-15,92.66,Rejected
7525,7525,2024-10-18,96.73,Rejected
7526,7526,2024-07-03,84.83,Minor Issue
7527,7527,2023-11-10,86.47,OK
7528,7528,2023-12-18,73.93,OK
7529,7529,2024-06-18,78.14,Minor Issue
7530,7530,2024-06-15,71.72,Minor Issue
7531,7531,2023-08-20,86.37,Rejected
7532,7532,2023-01-11,78.45,Minor Issue
7533,7533,2024-08-21,73.29,OK
7534,7534,2024-05-14,76.93,Rejected
7535,7535,2024-04-12,90.15,Rejected
7536,7536,2024-02-23,93.85,OK
7537,7537,2024-04-12,82.88,OK
7538,7538,2023-04-24,83.59,Minor Issue
7539,7539,2023-10-09,89.74,Minor Issue
7540,7540,2023-10-14,70.05,OK
7541,7541,2024-06-01,96.67,OK
7542,7542,2023-05-08,91.06,Rejected
7543,7543,2023-08-22,95.53,Rejected
7544,7544,2024-08-11,93.19,Rejected
7545,7545,2024-01-16,90.16,Rejected
7546,7546,2024-05-06,96.48,OK
7547,7547,2024-06-07,93.88,Minor Issue
7548,7548,2023-06-29,89.49,OK
7549,7549,2024-04-16,78.27,Minor Issue
7550,7550,2024-07-24,72.22,Minor Issue
7551,7551,2023-06-10,82.14,Minor Issue
7552,7552,2024-01-16,90.18,OK
7553,7553,2023-01-29,93.25,Rejected
7554,7554,2024-11-05,93.65,OK
7555,7555,2023-04-18,77.66,Rejected
7556,7556,2024-09-12,76.33,Minor Issue
7557,7557,2023-06-13,86.52,OK
7558,7558,2023-09-27,70.09,Minor Issue
7559,7559,2023-04-09,90.41,Rejected
7560,7560,2024-05-26,96.23,Rejected
7561,7561,2023-08-03,96.14,OK
7562,7562,2024-06-27,83.67,Minor Issue
7563,7563,2023-06-26,85.33,Minor Issue
7564,7564,2023-03-16,77.51,OK
7565,7565,2024-03-29,72.46,Rejected
7566,7566,2024-10-15,80.26,OK
7567,7567,2023-12-11,75.3,Minor Issue
7568,7568,2024-04-26,90.06,Rejected
7569,7569,2023-12-27,74.37,Rejected
7570,7570,2023-08-09,91.92,Minor Issue
7571,7571,2024-01-18,87.61,Minor Issue
7572,7572,2024-05-24,70.9,Rejected
7573,7573,2023-06-02,80.32,Minor Issue
7574,7574,2023-11-19,78.79,OK
7575,7575,2023-08-24,73.89,Rejected
7576,7576,2024-02-09,94.21,OK
7577,7577,2024-08-25,84.75,Rejected
7578,7578,2023-03-25,91.89,Rejected
7579,7579,2024-11-24,85.53,Rejected
7580,7580,2024-09-25,88.21,Rejected
7581,7581,2024-09-04,72.16,OK
7582,7582,2023-02-08,72.16,Minor Issue
7583,7583,2023-10-24,80.58,Minor Issue
7584,7584,2023-01-14,88.96,OK
7585,7585,2024-04-09,84.2,OK
7586,7586,2024-04-26,70.02,OK
7587,7587,2024-04-04,95.82,Rejected
7588,7588,2023-08-14,78.38,Rejected
7589,7589,2024-10-21,80.27,Rejected
7590,7590,2023-11-01,85.68,Minor Issue
7591,7591,2023-04-15,96.53,OK
7592,7592,2024-09-04,77.38,Minor Issue
7593,7593,2023-10-11,73.77,Rejected
7594,7594,2024-04-28,81.06,Minor Issue
7595,7595,2023-09-27,93.42,Rejected
7596,7596,2023-04-30,72.91,OK
7597,7597,2023-05-31,82.49,OK
7598,7598,2024-11-25,92.34,Rejected
7599,7599,2024-03-13,79.41,OK
7600,7600,2023-04-22,93.31,Minor Issue
7601,7601,2023-07-04,90.25,OK
7602,7602,2023-11-18,88.49,OK
7603,7603,2024-01-18,96.27,Minor Issue
7604,7604,2024-03-03,96.45,Minor Issue
7605,7605,2024-11-17,75.14,OK
7606,7606,2024-06-22,71.95,Rejected
7607,7607,2024-02-09,78.52,OK
7608,7608,2024-10-29,77.5,Rejected
7609,7609,2023-02-18,85.45,Rejected
7610,7610,2023-07-28,96.57,OK
7611,7611,2024-11-03,87.13,OK
7612,7612,2024-07-11,94.13,Rejected
7613,7613,2024-03-04,77.01,Minor Issue
7614,7614,2024-04-21,86.25,Rejected
7615,7615,2023-07-06,90.66,Minor Issue
7616,7616,2023-11-25,76.23,OK
7617,7617,2024-02-26,72.98,Minor Issue
7618,7618,2024-06-02,79.27,Minor Issue
7619,7619,2024-02-19,80.29,Rejected
7620,7620,2024-04-21,97.22,Minor Issue
7621,7621,2024-07-29,72.75,Minor Issue
7622,7622,2023-01-10,79.18,Minor Issue
7623,7623,2024-09-08,89.81,OK
7624,7624,2024-02-09,76.63,Minor Issue
7625,7625,2023-06-28,75.97,OK
7626,7626,2024-03-05,73.97,OK
7627,7627,2023-10-19,72.51,Rejected
7628,7628,2023-06-06,74.08,Minor Issue
7629,7629,2024-09-01,71.17,Rejected
7630,7630,2023-04-25,92.03,Minor Issue
7631,7631,2024-10-25,97.8,OK
7632,7632,2023-06-20,85.84,Rejected
7633,7633,2023-05-26,74.85,Rejected
7634,7634,2023-11-17,95.17,Minor Issue
7635,7635,2023-01-15,72.6,OK
7636,7636,2024-06-27,94.45,Rejected
7637,7637,2023-09-21,85.77,Rejected
7638,7638,2023-07-08,71.37,OK
7639,7639,2023-12-09,70.56,OK
7640,7640,2024-02-11,72.91,Minor Issue
7641,7641,2023-12-23,78.17,Minor Issue
7642,7642,2023-09-08,80.54,OK
7643,7643,2024-09-26,95.99,OK
7644,7644,2023-08-04,94.61,Minor Issue
7645,7645,2023-02-26,78.05,Rejected
7646,7646,2023-06-13,72.58,Rejected
7647,7647,2023-05-23,93.35,Minor Issue
7648,7648,2023-08-21,94.25,OK
7649,7649,2023-03-18,77.79,Rejected
7650,7650,2023-12-10,94.68,Minor Issue
7651,7651,2024-08-03,93.3,Minor Issue
7652,7652,2024-07-31,92.51,OK
7653,7653,2023-11-14,81.37,Minor Issue
7654,7654,2023-03-09,77.33,Minor Issue
7655,7655,2024-03-23,76.77,Minor Issue
7656,7656,2024-04-11,91.89,Rejected
7657,7657,2024-03-28,89.5,Minor Issue
7658,7658,2023-10-26,85.15,Rejected
7659,7659,2024-02-19,90.94,OK
7660,7660,2023-01-01,72.63,Rejected
7661,7661,2024-09-11,80.94,Rejected
7662,7662,2024-10-27,76.78,OK
7663,7663,2023-06-30,84.33,Rejected
7664,7664,2024-03-17,71.65,Rejected
7665,7665,2024-09-29,85.86,OK
7666,7666,2023-11-19,81.0,Rejected
7667,7667,2024-05-29,91.1,OK
7668,7668,2023-06-30,74.42,OK
7669,7669,2023-09-08,81.83,OK
7670,7670,2024-05-15,85.22,OK
7671,7671,2024-09-04,92.76,OK
7672,7672,2024-09-18,80.33,Rejected
7673,7673,2024-02-21,90.28,Rejected
7674,7674,2024-07-10,75.62,Rejected
7675,7675,2024-11-06,78.76,OK
7676,7676,2024-10-17,89.28,OK
7677,7677,2024-05-05,79.13,OK
7678,7678,2024-12-12,91.84,Minor Issue
7679,7679,2024-02-14,72.28,Minor Issue
7680,7680,2024-11-21,81.6,OK
7681,7681,2023-11-03,86.8,Minor Issue
7682,7682,2024-09-18,76.5,Rejected
7683,7683,2024-10-22,85.23,Rejected
7684,7684,2023-09-26,87.18,Minor Issue
7685,7685,2024-06-27,75.34,Minor Issue
7686,7686,2024-04-20,81.7,Minor Issue
7687,7687,2024-05-09,89.02,Minor Issue
7688,7688,2023-01-20,86.18,Minor Issue
7689,7689,2023-09-26,85.06,Rejected
7690,7690,2023-02-04,79.11,OK
7691,7691,2024-12-03,93.1,OK
7692,7692,2024-01-04,96.75,Minor Issue
7693,7693,2024-02-05,79.75,Minor Issue
7694,7694,2024-04-12,74.62,Minor Issue
7695,7695,2023-09-29,73.37,OK
7696,7696,2024-01-09,77.83,Minor Issue
7697,7697,2023-11-17,87.92,OK
7698,7698,2024-10-23,92.11,OK
7699,7699,2023-02-17,93.3,Minor Issue
7700,7700,2024-12-19,74.85,Minor Issue
7701,7701,2024-05-10,75.44,Minor Issue
7702,7702,2024-08-14,90.05,OK
7703,7703,2024-02-17,74.95,Rejected
7704,7704,2023-08-24,76.01,OK
7705,7705,2024-02-05,92.98,Minor Issue
7706,7706,2023-02-06,86.19,Rejected
7707,7707,2023-10-21,74.47,OK
7708,7708,2023-07-13,85.2,Minor Issue
7709,7709,2024-10-06,91.47,Rejected
7710,7710,2023-03-28,71.99,Minor Issue
7711,7711,2024-06-25,85.12,OK
7712,7712,2024-12-17,97.74,Minor Issue
7713,7713,2024-03-11,78.04,Minor Issue
