item_id,order_id,product_id,quantity
20630,8234,44,19
20631,8234,45,116
20632,8234,21,48
20633,8235,50,153
20634,8236,29,182
20635,8236,40,20
20636,8236,40,163
20637,8237,13,70
20638,8237,30,55
20639,8238,12,196
20640,8238,35,183
20641,8239,24,32
20642,8239,11,132
20643,8240,2,146
20644,8240,22,100
20645,8240,28,168
20646,8241,49,197
20647,8241,3,44
20648,8241,34,190
20649,8242,13,122
20650,8242,32,159
20651,8243,45,93
20652,8244,36,104
20653,8244,24,62
20654,8245,45,160
20655,8245,12,188
20656,8246,14,187
20657,8246,2,178
20658,8246,38,49
20659,8246,49,178
20660,8247,17,44
20661,8247,39,74
20662,8247,33,15
20663,8248,6,159
20664,8248,14,62
20665,8248,22,80
20666,8249,34,44
20667,8249,33,43
20668,8249,31,190
20669,8250,45,42
20670,8251,13,87
20671,8251,11,130
20672,8251,11,128
20673,8252,46,101
20674,8252,1,175
20675,8253,45,114
20676,8253,39,141
20677,8254,1,118
20678,8254,37,157
20679,8254,16,15
20680,8255,32,153
20681,8256,26,60
20682,8256,27,34
20683,8256,2,198
20684,8257,33,45
20685,8257,15,121
20686,8257,25,199
20687,8257,25,84
20688,8258,47,160
20689,8258,42,157
20690,8258,41,131
20691,8258,7,74
20692,8259,38,71
20693,8260,6,19
20694,8260,37,84
20695,8260,19,180
20696,8261,29,38
20697,8261,2,191
20698,8262,2,163
20699,8262,29,98
20700,8263,42,148
20701,8263,44,37
20702,8263,33,152
20703,8264,23,196
20704,8264,5,163
20705,8264,16,179
20706,8264,2,33
20707,8265,31,138
20708,8265,16,88
20709,8266,45,137
20710,8266,45,25
20711,8267,28,56
20712,8267,4,171
20713,8267,38,163
20714,8268,4,59
20715,8269,10,53
20716,8269,20,74
20717,8269,46,161
20718,8269,32,101
20719,8270,14,25
20720,8270,44,90
20721,8271,20,79
20722,8271,39,154
20723,8271,9,124
20724,8271,26,147
20725,8272,20,40
20726,8272,35,159
20727,8272,31,93
20728,8273,41,12
20729,8273,5,76
20730,8274,2,123
20731,8274,14,182
20732,8275,19,117
20733,8276,49,45
20734,8276,40,59
20735,8276,1,113
20736,8277,34,57
20737,8277,2,138
20738,8277,4,70
20739,8277,34,42
20740,8278,36,18
20741,8278,44,196
20742,8279,10,69
20743,8279,9,57
20744,8279,37,80
20745,8280,10,91
20746,8280,31,152
20747,8281,26,81
20748,8281,2,13
20749,8281,46,51
20750,8282,30,61
20751,8282,11,58
20752,8282,49,128
20753,8282,2,32
20754,8283,24,196
20755,8283,10,189
20756,8283,13,12
20757,8283,24,181
20758,8284,33,18
20759,8285,14,69
20760,8285,44,30
20761,8285,16,120
20762,8285,45,34
20763,8286,7,171
20764,8287,23,166
20765,8287,40,81
20766,8288,13,139
20767,8288,48,120
20768,8289,21,45
20769,8289,45,40
20770,8290,11,62
20771,8290,21,23
20772,8291,14,18
20773,8291,25,77
20774,8291,41,39
20775,8291,10,168
20776,8292,32,192
20777,8292,5,61
20778,8293,18,41
20779,8294,17,167
20780,8294,49,17
20781,8294,1,137
20782,8295,21,13
20783,8295,8,38
20784,8296,31,154
20785,8296,38,129
20786,8296,26,56
20787,8296,9,38
20788,8297,12,78
20789,8297,44,183
20790,8298,9,28
20791,8298,15,58
20792,8299,35,161
20793,8300,1,160
20794,8300,2,70
20795,8300,49,127
20796,8300,16,142
20797,8301,45,160
20798,8301,31,160
20799,8302,27,66
20800,8302,3,187
20801,8303,16,153
20802,8303,32,58
20803,8303,13,118
20804,8304,46,44
20805,8304,2,175
20806,8304,29,142
20807,8305,41,12
20808,8306,43,93
20809,8306,8,29
20810,8307,31,46
20811,8308,33,200
20812,8308,15,78
20813,8309,20,67
20814,8310,37,50
20815,8310,4,70
20816,8310,8,41
20817,8310,50,58
20818,8311,26,104
20819,8311,26,155
20820,8311,43,16
20821,8312,33,85
20822,8312,19,107
20823,8312,42,121
20824,8312,18,78
20825,8313,13,119
20826,8313,28,195
20827,8313,48,32
20828,8314,45,175
20829,8314,35,51
20830,8315,10,99
20831,8315,41,151
20832,8316,44,167
20833,8317,39,23
20834,8317,26,12
20835,8317,20,197
20836,8317,21,68
20837,8318,35,16
20838,8318,22,26
20839,8319,10,150
20840,8319,14,36
20841,8319,41,127
20842,8320,2,101
20843,8320,8,159
20844,8320,32,10
20845,8321,14,34
20846,8321,13,108
20847,8321,18,124
20848,8322,42,167
20849,8322,11,97
20850,8322,18,11
20851,8322,12,159
20852,8323,25,51
20853,8324,39,145
20854,8325,48,128
20855,8325,15,186
20856,8326,35,187
20857,8326,33,172
20858,8326,8,179
20859,8327,7,15
20860,8327,2,186
20861,8327,43,88
20862,8328,48,167
20863,8328,46,100
20864,8329,49,135
20865,8329,2,164
20866,8329,21,179
20867,8330,4,173
20868,8330,39,137
20869,8330,46,123
20870,8331,20,82
20871,8332,47,62
20872,8332,34,166
20873,8332,28,109
20874,8333,12,130
20875,8333,13,200
20876,8333,6,20
20877,8334,19,146
20878,8334,38,86
20879,8335,19,60
20880,8335,46,133
20881,8335,49,180
20882,8335,40,13
20883,8336,38,71
20884,8336,40,174
20885,8336,25,107
20886,8336,10,198
20887,8337,15,18
20888,8337,10,140
20889,8338,49,29
20890,8338,12,159
20891,8338,36,166
20892,8338,21,15
20893,8339,13,51
20894,8339,16,88
20895,8340,35,172
20896,8341,48,134
20897,8341,40,180
20898,8341,7,87
20899,8341,15,190
20900,8342,50,41
20901,8343,40,70
20902,8343,49,155
20903,8343,22,121
20904,8343,15,130
20905,8344,30,98
20906,8344,32,13
20907,8345,41,165
20908,8346,46,34
20909,8346,37,83
20910,8346,50,180
20911,8346,32,77
20912,8347,31,132
20913,8347,7,160
20914,8348,36,93
20915,8348,25,142
20916,8349,50,125
20917,8349,17,104
20918,8350,21,35
20919,8351,14,80
20920,8351,27,92
20921,8352,37,164
20922,8352,45,93
20923,8353,43,182
20924,8353,19,97
20925,8354,19,64
20926,8354,29,90
20927,8354,43,191
20928,8354,4,138
20929,8355,24,17
20930,8355,5,33
20931,8356,39,111
20932,8356,36,144
20933,8356,9,47
20934,8357,17,124
20935,8357,7,51
20936,8358,23,64
20937,8358,1,24
20938,8358,40,104
20939,8359,45,133
20940,8360,28,157
20941,8360,13,44
20942,8361,44,173
20943,8361,20,174
20944,8362,2,35
20945,8362,2,113
20946,8362,6,89
20947,8362,34,174
20948,8363,17,151
20949,8363,50,161
20950,8364,44,192
20951,8365,18,15
20952,8365,46,80
20953,8366,5,102
20954,8366,48,32
20955,8367,48,177
20956,8367,18,195
20957,8367,11,145
20958,8367,34,153
20959,8368,25,109
20960,8368,35,62
20961,8369,38,199
20962,8369,35,189
20963,8369,43,76
20964,8369,44,103
20965,8370,14,181
20966,8370,1,85
20967,8370,6,23
20968,8370,41,198
20969,8371,18,77
20970,8372,39,117
20971,8373,14,83
20972,8373,13,17
20973,8373,8,181
20974,8373,3,102
20975,8374,15,140
20976,8374,31,110
20977,8374,42,100
20978,8375,50,59
20979,8375,17,78
20980,8375,16,166
20981,8376,26,100
20982,8376,1,92
20983,8377,12,57
20984,8377,36,102
20985,8377,39,93
20986,8378,43,72
20987,8378,4,71
20988,8378,11,127
20989,8378,30,151
20990,8379,46,120
20991,8379,22,117
20992,8379,14,100
20993,8380,36,82
20994,8380,39,100
20995,8380,15,127
20996,8380,14,145
20997,8381,11,17
20998,8382,26,72
20999,8383,22,30
21000,8383,25,33
21001,8383,10,130
21002,8383,20,31
21003,8384,2,131
21004,8385,45,57
21005,8385,39,114
21006,8385,46,20
21007,8386,48,18
21008,8386,25,21
21009,8386,33,53
21010,8387,37,134
21011,8388,1,143
21012,8388,7,169
21013,8389,41,110
21014,8389,3,70
21015,8389,37,195
21016,8389,4,29
21017,8390,8,184
21018,8391,31,12
21019,8391,40,47
21020,8391,9,35
21021,8391,32,132
21022,8392,29,192
21023,8392,11,126
21024,8392,39,46
21025,8393,42,75
21026,8393,49,40
21027,8393,42,112
21028,8394,13,60
21029,8394,33,43
21030,8394,10,115
21031,8394,37,15
21032,8395,18,161
21033,8395,12,32
21034,8395,20,75
21035,8395,49,152
21036,8396,31,89
21037,8396,16,173
21038,8397,8,129
21039,8397,10,166
21040,8397,35,16
21041,8398,23,125
21042,8398,3,151
21043,8398,33,78
21044,8399,41,200
21045,8399,43,104
21046,8399,18,106
21047,8399,45,74
21048,8400,16,116
21049,8400,47,56
21050,8400,11,131
21051,8401,9,192
21052,8401,29,55
21053,8401,50,106
21054,8401,48,73
21055,8402,32,66
21056,8402,43,78
21057,8402,18,117
21058,8402,32,26
21059,8403,22,197
21060,8404,49,127
21061,8405,4,199
21062,8405,22,80
21063,8405,38,83
21064,8405,25,178
21065,8406,2,141
21066,8406,32,10
21067,8407,8,107
21068,8407,20,54
21069,8407,3,181
21070,8408,39,45
21071,8408,13,65
21072,8408,3,158
21073,8409,22,171
21074,8410,31,50
21075,8410,46,25
21076,8410,35,103
21077,8411,44,92
21078,8412,29,42
21079,8412,3,177
21080,8412,7,62
21081,8412,7,76
21082,8413,15,135
21083,8413,3,118
21084,8414,48,16
21085,8415,21,80
21086,8416,27,122
21087,8416,34,151
21088,8416,9,194
21089,8416,33,133
21090,8417,4,125
21091,8417,14,142
21092,8417,25,144
21093,8418,31,92
21094,8419,4,125
21095,8419,2,61
21096,8419,4,11
21097,8420,44,141
21098,8420,39,97
21099,8420,45,34
21100,8421,19,70
21101,8422,47,123
21102,8422,31,64
21103,8423,50,176
21104,8423,22,86
21105,8423,20,130
21106,8423,33,181
21107,8424,39,73
21108,8424,4,15
21109,8424,28,154
21110,8424,28,80
21111,8425,24,192
21112,8426,25,191
21113,8426,5,35
21114,8426,16,17
21115,8426,20,127
21116,8427,27,180
21117,8428,4,124
21118,8428,46,59
21119,8428,21,43
21120,8429,28,61
21121,8429,49,180
21122,8429,19,118
21123,8429,15,21
21124,8430,40,140
21125,8430,35,106
21126,8431,35,35
21127,8431,5,108
21128,8431,7,124
21129,8432,1,29
21130,8432,34,153
21131,8432,50,105
21132,8432,4,183
21133,8433,27,172
21134,8434,8,33
21135,8434,22,15
21136,8434,14,76
21137,8434,21,109
21138,8435,33,95
21139,8435,36,102
21140,8436,9,182
21141,8436,37,97
21142,8436,31,38
21143,8436,22,53
21144,8437,3,105
21145,8437,11,149
21146,8438,37,118
21147,8439,39,112
21148,8439,31,35
21149,8440,36,28
21150,8441,49,140
21151,8441,36,131
21152,8441,28,86
21153,8441,35,146
21154,8442,40,49
21155,8442,31,62
21156,8442,16,123
21157,8442,47,195
21158,8443,18,19
21159,8444,37,183
21160,8445,16,130
21161,8445,23,35
21162,8446,42,86
21163,8446,12,139
21164,8446,39,61
21165,8447,16,76
21166,8447,1,136
21167,8447,49,183
21168,8448,3,101
21169,8449,45,11
21170,8449,45,88
21171,8450,38,199
21172,8450,21,165
21173,8450,50,193
21174,8451,4,105
21175,8451,38,93
21176,8451,28,118
21177,8452,14,69
21178,8453,6,81
21179,8454,45,126
21180,8454,12,103
21181,8454,8,129
21182,8454,17,102
21183,8455,40,64
21184,8455,27,46
21185,8456,24,103
21186,8456,47,61
21187,8457,10,120
21188,8457,1,70
21189,8457,26,129
21190,8457,4,62
21191,8458,4,12
21192,8458,27,125
21193,8459,7,40
21194,8459,17,172
21195,8459,22,71
21196,8460,10,163
21197,8460,44,128
21198,8460,1,24
21199,8460,34,15
21200,8461,46,134
21201,8461,42,192
21202,8461,42,107
21203,8461,20,108
21204,8462,24,52
21205,8462,34,197
21206,8462,50,23
21207,8463,10,200
21208,8463,42,141
21209,8463,2,139
21210,8463,13,86
21211,8464,36,159
21212,8464,3,77
21213,8464,4,127
21214,8465,24,129
21215,8465,9,174
21216,8465,20,75
21217,8466,29,34
21218,8466,7,65
21219,8467,27,189
21220,8467,35,65
21221,8467,43,163
21222,8467,25,10
21223,8468,23,121
21224,8468,43,56
21225,8468,16,36
21226,8468,7,64
21227,8469,2,161
21228,8469,42,40
21229,8469,42,166
21230,8470,7,161
21231,8470,18,123
21232,8470,11,83
21233,8470,4,59
21234,8471,33,71
21235,8471,29,142
21236,8471,40,49
21237,8471,38,19
21238,8472,20,55
21239,8472,37,68
21240,8472,29,86
21241,8473,33,137
21242,8473,49,39
21243,8473,38,117
21244,8473,15,98
21245,8474,8,23
21246,8475,21,88
21247,8475,7,135
21248,8475,26,94
21249,8475,27,144
21250,8476,33,163
21251,8476,34,89
21252,8476,40,102
21253,8476,22,57
21254,8477,8,96
21255,8477,43,145
21256,8478,37,123
21257,8478,15,23
21258,8479,12,51
21259,8479,47,41
21260,8479,39,168
21261,8479,49,56
21262,8480,32,117
21263,8481,5,160
21264,8481,13,161
21265,8482,29,107
21266,8483,8,120
21267,8483,37,142
21268,8483,28,140
21269,8484,4,183
21270,8484,1,66
21271,8484,42,89
21272,8484,39,69
21273,8485,30,87
21274,8486,8,76
21275,8486,49,146
21276,8486,40,33
21277,8486,3,196
21278,8487,25,83
21279,8487,17,176
21280,8487,16,160
21281,8488,23,61
21282,8488,12,28
21283,8488,32,69
21284,8489,49,124
21285,8489,12,42
21286,8489,41,176
21287,8489,17,15
21288,8490,3,131
21289,8490,48,162
21290,8490,5,17
21291,8490,17,59
21292,8491,17,175
21293,8492,44,38
21294,8492,8,90
21295,8492,7,34
21296,8492,30,98
21297,8493,37,153
21298,8493,1,20
21299,8494,30,160
21300,8494,4,159
21301,8494,3,60
21302,8495,19,112
21303,8495,7,105
21304,8495,18,34
21305,8495,47,166
21306,8496,28,67
21307,8497,27,46
21308,8497,40,193
21309,8497,42,125
21310,8498,39,70
21311,8499,42,60
21312,8500,5,32
21313,8500,50,135
21314,8500,8,140
21315,8500,36,38
21316,8501,6,68
21317,8501,34,96
21318,8501,3,160
21319,8502,7,164
21320,8502,16,107
21321,8502,4,151
21322,8503,29,74
21323,8503,10,111
21324,8504,9,43
21325,8505,10,162
21326,8505,26,80
21327,8506,44,38
21328,8506,5,23
21329,8506,25,161
21330,8507,42,99
21331,8507,18,93
21332,8507,33,78
21333,8507,36,69
21334,8508,2,139
21335,8509,34,131
21336,8509,17,20
21337,8509,32,50
21338,8509,48,13
21339,8510,13,32
21340,8510,34,25
21341,8511,29,96
21342,8511,44,118
21343,8512,1,26
21344,8512,46,80
21345,8513,37,133
21346,8513,33,172
21347,8513,35,192
21348,8513,43,166
21349,8514,35,119
21350,8514,45,23
21351,8514,9,73
21352,8514,24,95
21353,8515,16,72
21354,8515,30,188
21355,8515,45,145
21356,8516,20,45
21357,8516,27,175
21358,8516,27,28
21359,8516,39,24
21360,8517,36,18
21361,8517,26,88
21362,8517,6,93
21363,8517,31,27
21364,8518,37,31
21365,8518,23,130
21366,8518,48,178
21367,8518,32,56
21368,8519,3,135
21369,8519,45,182
21370,8520,27,79
21371,8520,4,132
21372,8520,45,67
21373,8521,36,13
21374,8522,16,79
21375,8522,37,149
21376,8523,30,129
21377,8523,41,29
21378,8523,21,173
21379,8523,6,178
21380,8524,38,185
21381,8524,16,113
21382,8525,49,45
21383,8525,48,95
21384,8526,41,83
21385,8527,41,55
21386,8528,29,198
21387,8528,1,178
21388,8529,42,114
21389,8529,15,49
21390,8529,28,90
21391,8529,7,156
21392,8530,45,173
21393,8530,17,52
21394,8530,2,67
21395,8531,44,50
21396,8531,25,61
21397,8531,33,140
21398,8532,8,75
21399,8532,29,194
21400,8532,1,42
21401,8532,24,163
21402,8533,16,26
21403,8533,7,72
21404,8533,3,121
21405,8533,7,107
21406,8534,7,80
21407,8534,48,135
21408,8534,45,37
21409,8535,8,109
21410,8535,16,185
21411,8535,40,22
21412,8535,7,68
21413,8536,19,168
21414,8537,21,197
21415,8537,16,47
21416,8537,21,154
21417,8538,4,151
21418,8538,43,29
21419,8538,33,185
21420,8539,38,106
21421,8540,15,88
21422,8540,23,127
21423,8540,12,87
21424,8541,26,196
21425,8541,26,185
21426,8542,35,32
21427,8543,7,148
21428,8543,40,165
21429,8544,12,105
21430,8544,33,163
21431,8545,34,46
21432,8545,31,153
21433,8546,50,193
21434,8546,13,39
21435,8547,47,72
21436,8547,20,75
21437,8547,42,166
21438,8547,20,39
21439,8548,34,66
21440,8549,46,189
21441,8549,31,98
21442,8549,26,80
21443,8549,44,97
21444,8550,22,197
21445,8550,18,82
21446,8550,39,105
21447,8551,22,66
21448,8551,49,48
21449,8552,26,142
21450,8552,34,160
21451,8552,33,125
21452,8552,41,100
21453,8553,40,24
21454,8553,16,166
21455,8553,15,14
21456,8553,49,169
21457,8554,27,23
21458,8554,8,198
21459,8555,17,182
21460,8555,18,193
21461,8555,22,59
21462,8555,44,190
21463,8556,27,130
21464,8556,48,75
21465,8557,15,100
21466,8557,11,198
21467,8558,38,150
21468,8558,38,70
21469,8559,45,70
21470,8559,23,18
21471,8559,30,95
21472,8560,25,54
21473,8560,46,70
21474,8561,19,165
21475,8561,6,105
21476,8561,41,121
21477,8562,26,138
21478,8562,19,78
21479,8562,5,82
21480,8563,21,50
21481,8563,29,104
21482,8563,2,147
21483,8564,19,160
21484,8564,4,148
21485,8565,36,129
21486,8565,27,165
21487,8566,29,65
21488,8567,27,62
21489,8567,45,197
21490,8568,20,155
21491,8568,36,40
21492,8568,24,154
21493,8568,23,178
21494,8569,47,66
21495,8569,30,128
21496,8569,25,88
21497,8570,1,11
21498,8570,44,18
21499,8570,17,139
21500,8571,41,138
21501,8571,48,151
21502,8571,38,12
21503,8572,28,127
21504,8572,8,36
21505,8572,31,99
21506,8573,47,149
21507,8573,10,185
21508,8574,30,14
21509,8574,6,167
21510,8574,26,99
21511,8574,48,28
21512,8575,11,52
21513,8575,48,61
21514,8576,7,131
21515,8576,12,126
21516,8576,15,11
21517,8576,48,53
21518,8577,12,146
21519,8578,23,46
21520,8578,5,58
21521,8578,25,47
21522,8579,23,139
21523,8580,45,35
21524,8580,15,12
21525,8580,28,65
21526,8580,17,134
21527,8581,19,182
21528,8581,28,112
21529,8582,2,57
21530,8582,42,170
21531,8582,44,45
21532,8583,40,58
21533,8583,3,42
21534,8584,4,197
21535,8584,3,137
21536,8584,32,67
21537,8585,27,20
21538,8585,13,114
21539,8586,22,171
21540,8586,15,116
21541,8586,43,107
21542,8586,6,184
21543,8587,32,122
21544,8588,20,88
21545,8588,17,199
21546,8588,42,189
21547,8589,38,108
21548,8589,37,51
21549,8589,38,117
21550,8589,6,190
21551,8590,46,36
21552,8591,39,95
21553,8591,7,106
21554,8591,5,31
21555,8591,26,68
21556,8592,20,143
21557,8592,44,68
21558,8592,3,150
21559,8593,47,65
21560,8593,9,16
21561,8593,29,192
21562,8593,24,27
21563,8594,34,117
21564,8595,5,200
21565,8596,26,128
21566,8596,40,41
21567,8596,32,66
21568,8596,10,85
21569,8597,47,80
21570,8597,41,100
21571,8597,37,172
21572,8597,31,97
21573,8598,2,102
21574,8598,30,63
21575,8598,42,186
21576,8598,47,17
21577,8599,6,197
21578,8599,46,177
21579,8599,11,184
21580,8600,32,160
21581,8601,41,159
21582,8601,39,105
21583,8601,10,16
21584,8602,30,76
21585,8603,38,131
21586,8603,41,29
21587,8604,28,35
21588,8604,48,60
21589,8605,38,125
21590,8606,28,180
21591,8606,41,81
21592,8606,18,34
21593,8607,4,158
21594,8607,49,15
21595,8607,48,188
21596,8608,50,58
21597,8608,21,38
21598,8609,44,55
21599,8609,49,87
21600,8609,21,79
21601,8610,42,120
21602,8610,12,124
21603,8610,4,25
21604,8610,14,167
21605,8611,24,71
21606,8611,32,17
21607,8611,45,131
21608,8612,11,172
21609,8612,49,134
21610,8612,27,82
21611,8613,42,153
21612,8613,41,129
21613,8613,29,81
21614,8613,39,100
21615,8614,25,121
21616,8614,22,185
21617,8614,15,176
21618,8614,31,39
21619,8615,19,66
21620,8615,5,61
21621,8616,21,181
21622,8616,6,146
21623,8616,44,103
21624,8617,4,121
21625,8618,14,115
21626,8618,23,44
21627,8619,41,115
21628,8619,49,117
21629,8619,41,58
21630,8619,39,91
21631,8620,4,63
21632,8621,36,107
21633,8621,27,133
21634,8621,15,169
21635,8622,12,198
21636,8622,49,128
21637,8622,29,76
21638,8623,12,102
21639,8623,13,121
21640,8623,45,129
21641,8624,43,121
21642,8625,40,172
21643,8625,37,87
21644,8626,19,20
21645,8626,18,15
21646,8626,7,72
21647,8626,31,196
21648,8627,17,191
21649,8627,41,114
21650,8628,49,35
21651,8628,46,132
21652,8628,38,88
21653,8629,11,76
21654,8629,2,176
21655,8629,4,96
21656,8630,28,152
21657,8630,8,185
21658,8631,30,132
21659,8631,47,200
21660,8632,18,105
21661,8632,11,24
21662,8633,43,163
21663,8633,26,44
21664,8633,19,94
21665,8633,43,131
21666,8634,21,34
21667,8634,27,163
21668,8634,6,125
21669,8635,25,171
21670,8635,39,79
21671,8636,28,158
21672,8636,16,167
21673,8636,36,191
21674,8636,13,149
21675,8637,14,86
21676,8637,27,191
21677,8637,32,66
21678,8637,21,100
21679,8638,31,65
21680,8638,21,165
21681,8638,30,195
21682,8639,16,115
21683,8639,46,36
21684,8640,20,74
21685,8640,5,171
21686,8640,28,36
21687,8640,31,77
21688,8641,5,115
21689,8642,40,112
21690,8642,21,128
21691,8642,13,119
21692,8643,12,85
21693,8643,47,136
21694,8643,40,46
21695,8643,37,171
21696,8644,36,182
21697,8644,15,23
21698,8644,26,84
21699,8645,20,178
21700,8645,39,169
21701,8646,16,10
21702,8647,16,33
21703,8647,12,24
21704,8647,11,25
21705,8648,27,113
21706,8648,30,137
21707,8648,44,145
21708,8648,5,172
21709,8649,16,131
21710,8649,22,56
21711,8649,17,44
21712,8650,40,71
21713,8650,11,52
21714,8651,31,64
21715,8652,46,52
21716,8652,44,120
21717,8652,11,171
21718,8653,42,158
21719,8653,8,132
21720,8653,37,191
21721,8654,47,97
21722,8654,32,112
21723,8654,22,170
21724,8654,20,110
21725,8655,32,11
21726,8655,12,179
21727,8656,35,108
21728,8656,17,105
21729,8657,36,53
21730,8657,31,24
21731,8657,9,58
21732,8658,34,66
21733,8658,39,176
21734,8658,28,117
21735,8659,4,160
21736,8659,27,139
21737,8659,19,137
21738,8660,3,166
21739,8661,14,120
21740,8661,43,105
21741,8661,43,129
21742,8661,22,50
21743,8662,23,193
21744,8662,33,109
21745,8662,8,158
21746,8663,15,52
21747,8664,47,100
21748,8664,9,17
21749,8664,40,110
21750,8665,9,142
21751,8665,2,105
21752,8666,15,175
21753,8666,18,118
21754,8666,30,160
21755,8667,19,48
21756,8667,3,198
21757,8667,35,80
21758,8668,28,123
21759,8669,28,115
21760,8669,39,96
21761,8669,30,70
21762,8670,12,192
21763,8670,40,134
21764,8671,29,137
21765,8671,14,163
21766,8672,41,142
21767,8672,10,97
21768,8673,18,49
21769,8673,45,114
21770,8674,29,183
21771,8674,7,65
21772,8675,46,72
21773,8675,40,145
21774,8676,47,160
21775,8676,29,152
21776,8676,35,199
21777,8677,29,17
21778,8677,31,144
21779,8677,38,161
21780,8677,23,186
21781,8678,18,47
21782,8679,3,99
21783,8680,17,23
21784,8681,45,118
21785,8681,18,99
21786,8682,33,37
21787,8682,18,71
21788,8682,20,125
21789,8682,9,112
21790,8683,18,12
21791,8683,9,198
21792,8683,48,106
21793,8683,19,128
21794,8684,40,194
21795,8684,2,130
21796,8684,4,39
21797,8685,35,121
21798,8686,22,142
21799,8686,7,25
21800,8686,21,12
21801,8686,15,59
21802,8687,33,60
21803,8687,3,196
21804,8687,28,107
21805,8687,7,106
21806,8688,1,93
21807,8688,37,161
21808,8689,26,131
21809,8689,6,46
21810,8689,3,115
21811,8690,1,70
21812,8690,33,22
21813,8691,46,167
21814,8691,43,58
21815,8691,50,87
21816,8691,4,88
21817,8692,20,35
21818,8692,13,36
21819,8693,45,153
21820,8693,31,17
21821,8693,8,69
21822,8693,40,55
21823,8694,27,21
21824,8694,21,135
21825,8694,43,15
21826,8695,31,47
21827,8695,5,189
21828,8696,18,73
21829,8697,44,173
21830,8697,39,78
21831,8697,18,171
21832,8698,10,41
21833,8699,18,161
21834,8700,30,194
21835,8700,41,149
21836,8701,34,104
21837,8702,23,28
21838,8702,25,87
21839,8702,45,68
21840,8703,28,162
21841,8703,12,182
21842,8703,23,64
21843,8703,13,195
21844,8704,37,141
21845,8704,1,176
21846,8704,6,33
21847,8705,27,68
21848,8706,13,54
21849,8706,17,173
21850,8706,19,150
21851,8707,5,129
21852,8707,37,117
21853,8708,20,62
21854,8708,24,82
21855,8709,3,133
21856,8710,45,88
21857,8710,26,102
21858,8711,11,67
21859,8711,40,96
21860,8711,21,149
21861,8711,19,95
21862,8712,50,132
21863,8712,42,98
21864,8713,47,64
21865,8714,16,112
21866,8714,29,127
21867,8714,9,163
21868,8715,45,22
21869,8715,40,127
21870,8716,13,76
21871,8716,38,176
21872,8717,19,124
21873,8717,23,14
21874,8717,49,48
21875,8717,50,102
21876,8718,2,110
21877,8718,10,125
21878,8718,7,33
21879,8718,17,27
21880,8719,40,70
21881,8719,8,35
21882,8719,6,196
21883,8719,17,87
21884,8720,50,142
21885,8720,17,74
21886,8721,25,180
21887,8721,18,102
21888,8722,23,30
21889,8722,32,70
21890,8722,48,99
21891,8722,41,52
21892,8723,3,188
21893,8723,43,198
21894,8723,41,196
21895,8723,37,109
21896,8724,39,199
21897,8724,25,156
21898,8724,7,15
21899,8725,19,55
21900,8725,24,118
21901,8726,47,21
21902,8726,25,120
21903,8726,2,126
21904,8727,37,22
21905,8727,10,184
21906,8727,35,156
21907,8728,26,123
21908,8728,49,153
21909,8728,34,171
21910,8729,28,158
21911,8729,6,110
21912,8730,33,147
21913,8730,10,81
21914,8730,30,159
21915,8731,19,191
21916,8731,47,138
21917,8731,25,145
21918,8731,30,156
21919,8732,8,123
21920,8732,5,41
21921,8733,1,11
21922,8733,19,145
21923,8733,31,183
21924,8734,32,99
21925,8734,19,154
21926,8735,50,187
21927,8735,20,178
21928,8736,12,75
21929,8737,9,119
21930,8737,41,135
21931,8738,24,187
21932,8738,49,189
21933,8738,42,71
21934,8738,31,105
21935,8739,23,65
21936,8740,5,166
21937,8740,3,133
21938,8740,47,90
21939,8740,9,179
21940,8741,5,104
21941,8741,16,12
21942,8741,28,135
21943,8741,47,154
21944,8742,13,187
21945,8742,1,184
21946,8743,13,191
21947,8744,32,152
21948,8744,16,146
21949,8744,31,196
21950,8744,36,33
21951,8745,29,122
21952,8745,26,152
21953,8745,45,49
21954,8745,26,88
21955,8746,46,83
21956,8746,2,99
21957,8746,32,150
21958,8746,1,42
21959,8747,28,86
21960,8747,20,40
21961,8747,16,48
21962,8747,5,46
21963,8748,37,24
21964,8748,27,35
21965,8748,48,118
21966,8748,7,191
21967,8749,2,86
21968,8749,24,78
21969,8750,49,117
21970,8750,50,26
21971,8750,26,95
21972,8750,4,54
21973,8751,43,23
21974,8751,15,38
21975,8751,12,34
21976,8752,42,168
21977,8752,11,83
21978,8753,30,151
21979,8753,13,24
21980,8753,20,29
21981,8754,16,97
21982,8754,33,112
21983,8755,35,91
21984,8755,33,135
21985,8755,2,50
21986,8756,20,155
21987,8756,46,11
21988,8756,2,157
21989,8757,12,183
21990,8757,22,176
21991,8757,45,158
21992,8758,50,35
21993,8758,5,126
21994,8758,18,98
21995,8759,29,30
21996,8759,42,137
21997,8759,47,167
21998,8759,47,140
21999,8760,12,160
22000,8760,41,170
22001,8761,7,183
22002,8761,29,68
22003,8761,1,78
22004,8762,5,142
22005,8762,18,40
22006,8762,32,23
22007,8762,1,105
22008,8763,11,198
22009,8763,30,27
22010,8763,40,189
22011,8764,23,70
22012,8764,36,171
22013,8764,36,131
22014,8765,23,144
22015,8765,42,156
22016,8765,8,124
22017,8765,48,50
22018,8766,11,36
22019,8766,38,101
22020,8766,47,34
22021,8766,30,95
22022,8767,39,170
22023,8767,48,197
22024,8767,23,185
22025,8768,35,93
22026,8768,5,158
22027,8768,9,154
